,0,1
19273,a,DT
19274,costura,NN
19275,ergueu,NN
19276,se,NN
19277,e,NN
19278,esperou,IN
19279,me,PRP
19280,Fui,NNP
19281,ter,NN
19282,com,NN
19283,ela,NN
19284,e,NN
19285,perguntei,NN
19286,se,VBD
19287,a,DT
19288,mãe,NN
19289,havia,NN
19290,dito,NN
19291,alguma,NN
19292,coisa,NN
19293,respondeu,VB
19294,me,PRP
19295,que,JJ
19296,não,FW
19297,A,DT
19298,boca,NN
19299,com,NN
19300,que,NN
19301,respondeu,NN
19302,era,NN
19303,tal,NN
19304,que,NN
19305,cuido,NN
19306,haver,IN
19307,me,PRP
19308,provocado,VBP
19309,um,JJ
19310,gesto,NN
19311,de,IN
19312,aproximação,FW
19313,Certo,NNP
19314,é,NNP
19315,que,NN
19316,Capitu,NNP
19317,recuou,NN
19318,um,JJ
19319,pouco,NN
19320,Era,NNP
19321,ocasião,NN
19322,de,FW
19323,pegá,FW
19324,la,FW
19325,puxá,FW
19326,la,FW
19327,beijá,FW
19328,la,FW
19329,Idéia,NNP
19330,só,NN
19331,idéia,NN
19332,sem,NN
19333,braços,NN
19334,Os,NNP
19335,meus,NN
19336,ficaram,NN
19337,caídos,NN
19338,e,NN
19339,mortos,NNS
19340,Não,NNP
19341,conhecia,VBP
19342,nada,JJ
19343,da,NN
19344,Escritura,NNP
19345,Se,NNP
19346,conhecesse,NN
19347,é,NNP
19348,provável,NN
19349,que,NN
19350,o,JJ
19351,espírito,NN
19352,de,IN
19353,Satanás,NNP
19354,me,PRP
19355,fizesse,VBP
19356,dar,JJ
19357,à,NNP
19358,língua,NN
19359,mística,NN
19360,do,VBP
19361,Cântico,NNP
19362,um,VB
19363,sentido,JJ
19364,direto,NN
19365,e,VBZ
19366,natural,JJ
19367,Então,NNP
19368,obedeceria,NN
19369,ao,NN
19370,primeiro,NN
19371,versículo,NN
19372,Aplique,NNP
19373,ele,VBZ
19374,os,JJ
19375,lábios,NNS
19376,dando,VBP
19377,me,PRP
19378,o,JJ
19379,ósculo,NNP
19380,da,NN
19381,sua,NN
19382,boca,NN
19383,',POS
19384,.,.
19385,E,NNP
19386,pelo,NN
19387,que,NN
19388,respeita,NN
19389,aos,NN
19390,braços,NN
19391,que,NN
19392,tinha,NN
19393,inertes,VBZ
19394,bastaria,NNS
19395,cumprir,NN
19396,o,VBP
19397,vers,NNS
19398,6,CD
19399,.°,NNS
19400,do,VBP
19401,cap,VB
19402,II,NNP
19403,A,NNP
19404,sua,NN
19405,mão,NN
19406,esquerda,FW
19407,se,FW
19408,pôs,FW
19409,já,NN
19410,debaixo,NN
19411,da,NN
19412,minha,NN
19413,cabeça,NN
19414,e,VBZ
19415,a,DT
19416,sua,JJ
19417,mão,NN
19418,direita,IN
19419,me,PRP
19420,abraçará,VBP
19421,depois,JJ
19422,',POS
19423,.,.
19424,Vedes,NNS
19425,aí,VBP
19426,a,DT
19427,cronologia,NN
19428,dos,NN
19429,gestos,NN
19430,Era,NNP
19431,só,NN
19432,executá,NN
19433,la,NN
19434,mas,FW
19435,ainda,NN
19436,que,NN
19437,eu,FW
19438,conhecesse,NN
19439,o,NN
19440,texto,NN
19441,as,IN
19442,atitudes,NNS
19443,de,IN
19444,Capitu,NNP
19445,eram,CC
19446,agora,JJ
19447,tão,NN
19448,retraídas,NN
19449,que,NN
19450,não,JJ
19451,sei,NN
19452,se,NN
19453,não,JJ
19454,continuaria,NN
19455,parado,NN
19456,Foi,NNP
19457,ela,VBZ
19458,entretanto,FW
19459,que,FW
19460,me,PRP
19461,tirou,VBP
19462,daquela,JJ
19463,situação,NN
19464,CAPÍTULO,NNP
19465,XXXVII,VBZ
19466,A,NNP
19467,ALMA,NNP
19468,É,NNP
19469,CHEIA,NNP
19470,DE,NNP
19471,MISTÉRIOS,NNP
19472,,NNP
19473,Padre,NNP
19474,Cabral,NNP
19475,estava,FW
19476,esperando,NN
19477,há,NN
19478,muito,NN
19479,tempo,NN
19480,,NNP
19481,Hoje,NNP
19482,não,MD
19483,dei,VB
19484,lição,JJ
19485,tive,JJ
19486,férias,NN
19487,Expliquei,NNP
19488,lhe,VBZ
19489,o,JJ
19490,motivo,NN
19491,das,NN
19492,férias,NN
19493,Contei,NNP
19494,lhe,VBZ
19495,também,JJ
19496,que,NN
19497,o,NN
19498,Padre,NNP
19499,Cabral,NNP
19500,falara,NN
19501,da,NN
19502,minha,NN
19503,entrada,VBZ
19504,no,DT
19505,seminário,NN
19506,apoiando,VBZ
19507,a,DT
19508,resolução,NN
19509,de,IN
19510,minha,FW
19511,mãe,FW
19512,e,FW
19513,disse,FW
19514,dele,FW
19515,coisas,NN
19516,feias,NN
19517,e,NN
19518,duras,NNS
19519,Capitu,NNP
19520,refletiu,NN
19521,algum,NN
19522,tempo,NN
19523,e,NN
19524,acabou,NN
19525,perguntando,IN
19526,me,PRP
19527,se,JJ
19528,podia,NN
19529,ir,NN
19530,cumprimentar,NN
19531,o,NN
19532,padre,NN
19533,à,NNP
19534,tarde,NN
19535,em,NN
19536,minha,NN
19537,casa,NN
19538,,NNP
19539,Pode,NNP
19540,mas,NN
19541,para,NN
19542,quê,NN
19543,,NNP
19544,Papai,NNP
19545,naturalmente,JJ
19546,há,NN
19547,de,IN
19548,querer,FW
19549,ir,JJ
19550,também,NN
19551,mas,NN
19552,é,NNP
19553,melhor,NN
19554,que,NN
19555,ele,VBP
19556,vá,NN
19557,à,NNP
19558,casa,NN
19559,do,VBP
19560,padre,VB
19561,é,NNP
19562,mais,NN
19563,bonito,NN
19564,Eu,NNP
19565,não,NN
19566,que,NN
19567,já,NN
19568,sou,NN
19569,meia,NN
19570,moça,NN
19571,concluiu,NN
19572,rindo,NN
19573,O,NNP
19574,riso,NN
19575,animou,NN
19576,me,PRP
19577,As,IN
19578,palavras,NNS
19579,pareciam,VBP
19580,ser,JJR
19581,uma,JJ
19582,troça,NN
19583,consigo,NN
19584,mesma,NN
19585,uma,JJ
19586,vez,NN
19587,que,NN
19588,desde,NN
19589,manhã,NN
19590,era,NN
19591,mulher,NN
19592,como,NN
19593,eu,NN
19594,era,NN
19595,homem,NN
19596,Achei,NNP
19597,lhe,VBZ
19598,graça,JJ
19599,e,NN
19600,para,NN
19601,dizer,NN
19602,tudo,NN
19603,quis,NN
19604,provar,NN
19605,lhe,NN
19606,que,NN
19607,era,NN
19608,moça,NN
19609,inteira,NN
19610,Peguei,NNP
19611,lhe,VBZ
19612,levemente,FW
19613,na,FW
19614,mão,FW
19615,direita,FW
19616,depois,FW
19617,na,FW
19618,esquerda,FW
19619,e,FW
19620,fiquei,FW
19621,assim,FW
19622,pasmado,FW
19623,e,FW
19624,trêmulo,FW
19625,Era,FW
19626,a,DT
19627,idéia,NN
19628,com,NN
19629,mãos,NN
19630,Quis,NNP
19631,puxar,NN
19632,as,IN
19633,de,FW
19634,Capitu,NNP
19635,para,NN
19636,obrigá,NN
19637,la,VBZ
19638,a,DT
19639,vir,NN
19640,atrás,NN
19641,delas,NN
19642,mas,NN
19643,ainda,NN
19644,agora,VBZ
19645,a,DT
19646,ação,JJ
19647,não,NN
19648,respondeu,NN
19649,à,NNP
19650,intenção,NN
19651,Contudo,NNP
19652,achei,IN
19653,me,PRP
19654,forte,VBP
19655,e,JJ
19656,atrevido,NN
19657,Não,NNP
19658,imitava,NN
19659,ninguém,NN
19660,não,JJ
19661,vivia,NN
19662,com,NN
19663,rapazes,VBZ
19664,que,IN
19665,me,PRP
19666,ensinassem,JJ
19667,anedotas,NNS
19668,de,IN
19669,amor,NN
19670,Não,NNP
19671,conhecia,VBZ
19672,a,DT
19673,violação,NN
19674,de,IN
19675,Lucrécia,NNP
19676,Dos,NNP
19677,romanos,VBZ
19678,apenas,NNS
19679,sabia,NN
19680,que,NN
19681,falavam,NN
19682,pela,NN
19683,artinha,NN
19684,do,VBP
19685,Padre,NNP
19686,Pereira,NNP
19687,e,NN
19688,eram,JJ
19689,patrícios,NNS
19690,de,FW
19691,Pôncio,NNP
19692,Pilatos,NNP
19693,Não,NNP
19694,nego,NN
19695,que,NN
19696,o,IN
19697,final,JJ
19698,do,VBP
19699,penteado,VB
19700,da,VB
19701,manhã,NN
19702,era,NN
19703,um,JJ
19704,grande,NN
19705,passo,NN
19706,no,DT
19707,caminho,NN
19708,da,VBZ
19709,movimentação,NN
19710,amorosa,NN
19711,mas,NN
19712,o,JJ
19713,gesto,NN
19714,de,IN
19715,então,FW
19716,foi,JJ
19717,justamente,NN
19718,o,NN
19719,contrário,NN
19720,deste,NN
19721,De,NNP
19722,manhã,FW
19723,ela,FW
19724,derreou,FW
19725,a,DT
19726,cabeça,NN
19727,agora,NN
19728,fugia,VB
19729,me,PRP
19730,nem,JJ
19731,é,NNP
19732,só,NN
19733,nisso,NN
19734,que,NN
19735,os,NN
19736,lances,NNS
19737,diferiam,VBP
19738,em,JJ
19739,outro,NN
19740,ponto,NN
19741,parecendo,NN
19742,haver,NN
19743,repetição,NN
19744,houve,NN
19745,contraste,NN
19746,Penso,NNP
19747,que,NN
19748,ameacei,NN
19749,puxá,NN
19750,la,VBZ
19751,a,DT
19752,mim,NN
19753,Não,NNP
19754,juro,NN
19755,começava,NN
19756,a,DT
19757,estar,NN
19758,tão,NN
19759,alvoroçado,NN
19760,que,NN
19761,não,JJ
19762,pude,NN
19763,ter,NN
19764,toda,VBD
19765,a,DT
19766,consciência,NN
19767,dos,NN
19768,meus,NN
19769,atos,NN
19770,mas,NN
19771,concluo,NN
19772,que,NN
19773,sim,NN
19774,porque,NN
19775,ela,VBP
19776,recuou,NN
19777,e,NN
19778,quis,NN
19779,tirar,NN
19780,as,IN
19781,mãos,NN
19782,das,NN
19783,minhas,NN
19784,depois,NN
19785,talvez,NN
19786,por,NN
19787,não,JJ
19788,poder,NN
19789,recuar,NN
19790,mais,NN
19791,colocou,NN
19792,um,JJ
19793,dos,NN
19794,pés,NN
19795,adiante,NN
19796,e,NN
19797,o,FW
19798,outro,FW
19799,atrás,FW
19800,e,FW
19801,fugiu,FW
19802,com,NN
19803,o,NN
19804,busto,NN
19805,Foi,NNP
19806,este,NN
19807,gesto,NN
19808,que,IN
19809,me,PRP
19810,obrigou,VBP
19811,a,DT
19812,reter,NN
19813,lhe,NN
19814,as,IN
19815,mãos,NN
19816,com,NN
19817,força,NN
19818,O,NNP
19819,busto,VBZ
19820,afinal,JJ
19821,cansou,NN
19822,e,NN
19823,cedeu,NN
19824,mas,VBD
19825,a,DT
19826,cabeça,NN
19827,não,NN
19828,quis,NN
19829,ceder,NN
19830,também,NN
19831,e,NN
19832,caída,NN
19833,para,NN
19834,trás,NN
19835,inutilizava,NN
19836,todos,NN
19837,os,NN
19838,meus,NN
19839,esforços,NN
19840,porque,NN
19841,eu,NN
19842,já,NN
19843,fazia,NN
19844,esforços,NN
19845,leitor,NN
19846,amigo,NN
19847,Não,NNP
19848,conhecendo,VBZ
19849,a,DT
19850,lição,NN
19851,do,VBP
19852,Cântico,NNP
19853,não,VB
19854,me,PRP
19855,acudiu,JJ
19856,estender,VB
19857,a,DT
19858,mão,NN
19859,esquerda,NN
19860,por,NN
19861,baixo,NN
19862,da,NN
19863,cabeça,NN
19864,dela,NN
19865,demais,NN
19866,este,NN
19867,gesto,NN
19868,supõe,NN
19869,um,JJ
19870,acordo,NN
19871,de,FW
19872,vontades,FW
19873,e,FW
19874,Capitu,NNP
19875,que,FW
19876,me,PRP
19877,resistia,VBP
19878,agora,JJ
19879,aproveitaria,NNS
19880,o,VBP
19881,gesto,JJ
19882,para,NN
19883,arrancar,NN
19884,se,NN
19885,à,NNP
19886,outra,VBZ
19887,mão,FW
19888,e,NN
19889,fugir,VB
19890,me,PRP
19891,inteiramente,JJ
19892,Ficamos,NNP
19893,naquela,NN
19894,luta,NN
19895,sem,NN
19896,estrépito,NN
19897,porque,NN
19898,apesar,NN
19899,do,VBP
19900,ataque,RB
19901,e,VB
19902,da,NN
19903,defesa,NN
19904,não,JJ
19905,perdíamos,VBZ
19906,a,DT
19907,cautela,NN
19908,necessária,NN
19909,para,NN
19910,não,JJ
19911,sermos,NN
19912,ouvidos,JJ
19913,lá,NN
19914,de,FW
19915,dentro,FW
19916,a,DT
19917,alma,NN
19918,é,NNP
19919,cheia,NN
19920,de,FW
19921,mistérios,FW
19922,Agora,NNP
19923,sei,NN
19924,que,NN
19925,a,DT
19926,puxava,NN
19927,a,DT
19928,cabeça,NN
19929,continuou,NN
19930,a,DT
19931,recuar,NN
19932,até,NN
19933,que,NN
19934,cansou,NN
19935,mas,NN
19936,então,NN
19937,foi,VBD
19938,a,DT
19939,vez,NN
19940,da,NN
19941,boca,NN
19942,A,NNP
19943,boca,NN
19944,de,IN
19945,Capitu,NNP
19946,iniciou,NN
19947,um,NN
19948,movimento,NN
19949,inverso,NN
19950,relativamente,NN
19951,à,NNP
19952,minha,NN
19953,indo,NN
19954,para,NN
19955,um,JJ
19956,lado,NN
19957,quando,NN
19958,eu,VBZ
19959,a,DT
19960,buscava,NN
19961,do,VBP
19962,outro,RB
19963,oposto,VB
19964,Naquele,NNP
19965,desencontro,JJ
19966,estivemos,NN
19967,sem,NN
19968,que,NN
19969,ousasse,FW
19970,um,JJ
19971,pouco,NN
19972,mais,NN
19973,e,NN
19974,bastaria,NNS
19975,um,JJ
19976,pouco,JJ
19977,mais,NN
19978,Nisto,NNP
19979,ouvimos,VBZ
19980,bater,NN
19981,à,NNP
19982,porta,NN
19983,e,NN
19984,falar,JJ
19985,no,DT
19986,corredor,NN
19987,Era,NNP
19988,o,NN
19989,pai,NN
19990,de,IN
19991,Capitu,NNP
19992,que,NN
19993,voltava,NN
19994,da,NN
19995,repartição,NN
19996,um,JJ
19997,pouco,NN
19998,mais,NN
19999,cedo,NN
20000,como,NN
20001,usava,JJ
20002,às,NNP
20003,vezes,VBZ
20004,Abre,NNP
20005,Nanata,NNP
20006,Capitu,NNP
20007,abre,NN
20008,!,.
20009,',''
20010,Aparentemente,NNP
20011,era,NN
20012,o,NN
20013,mesmo,NN
20014,lance,NN
20015,da,NN
20016,manhã,NN
20017,quando,VBZ
20018,a,DT
20019,mãe,NN
20020,deu,NN
20021,conosco,NN
20022,mas,NN
20023,só,NN
20024,aparentemente,NN
20025,verdade,VBD
20026,era,NN
20027,outro,NN
20028,Considerai,NNP
20029,que,NN
20030,de,FW
20031,manhã,FW
20032,tudo,NN
20033,estava,NN
20034,acabado,NN
20035,e,NN
20036,o,JJ
20037,passo,NN
20038,de,IN
20039,D,NNP
20040,Fortunata,NNP
20041,foi,NN
20042,um,JJ
20043,aviso,NN
20044,para,NN
20045,que,NN
20046,nos,JJ
20047,compuséssemos,NN
20048,Agora,NNP
20049,lutávamos,VBZ
20050,com,NN
20051,as,IN
20052,mãos,JJ
20053,presas,NN
20054,e,NN
20055,nada,JJ
20056,estava,NN
20057,sequer,NN
20058,começado,NN
20059,Ouvimos,NNP
20060,o,VBZ
20061,ferrolho,JJ
20062,da,NN
20063,porta,NN
20064,que,NN
20065,dava,NN
20066,para,NN
20067,o,NN
20068,corredor,NN
20069,interno,NN
20070,era,NN
20071,a,DT
20072,mãe,NN
20073,que,NN
20074,abria,NN
20075,Eu,NNP
20076,uma,JJ
20077,vez,NN
20078,que,NN
20079,confesso,NN
20080,tudo,NN
20081,digo,NN
20082,aqui,NN
20083,que,NN
20084,não,RB
20085,tive,JJ
20086,tempo,NN
20087,de,FW
20088,soltar,NN
20089,as,IN
20090,mãos,NN
20091,da,NN
20092,minha,NN
20093,amiga,NN
20094,pensei,NN
20095,nisso,JJ
20096,cheguei,NN
20097,a,DT
20098,tentá,NN
20099,lo,NN
20100,mas,NN
20101,Capitu,NNP
20102,antes,VBZ
20103,que,JJ
20104,o,JJ
20105,pai,NN
20106,acabasse,NN
20107,de,IN
20108,entrar,FW
20109,fez,JJ
20110,um,JJ
20111,gesto,NN
20112,inesperado,NN
20113,pousou,VBZ
20114,a,DT
20115,boca,NN
20116,na,TO
20117,minha,VB
20118,boca,NN
20119,e,FW
20120,deu,FW
20121,de,FW
20122,vontade,FW
20123,o,FW
20124,que,NN
20125,estava,VBZ
20126,a,DT
20127,recusar,NN
20128,à,NNP
20129,força,NN
20130,Repito,NNP
20131,a,DT
20132,alma,JJ
20133,é,JJ
20134,cheia,NN
20135,de,IN
20136,mistérios,FW
20137,CAPÍTULO,NNP
20138,XXXVIII,NNP
20139,QUE,NNP
20140,SUSTO,NNP
20141,MEU,NNP
20142,DEUS,NNP
20143,Quando,NNP
20144,Pádua,NNP
20145,vindo,NN
20146,pelo,NN
20147,interior,JJ
20148,entrou,NN
20149,na,TO
20150,sala,NN
20151,de,FW
20152,visitas,FW
20153,Capitu,NNP
20154,em,FW
20155,pé,NN
20156,de,IN
20157,costas,NNS
20158,para,VBP
20159,mim,JJ
20160,inclinada,NN
20161,sobre,VBD
20162,a,DT
20163,costura,NN
20164,como,NN
20165,a,DT
20166,recolhê,NN
20167,la,NN
20168,perguntava,FW
20169,em,FW
20170,voz,FW
20171,alta,NN
20172,,NNP
20173,Mas,NNP
20174,Bentinho,NNP
20175,que,NN
20176,é,NNP
20177,protonotário,NN
20178,apostólico,NN
20179,,NNP
20180,Ora,NNP
20181,vivam,NN
20182,exclamou,NN
20183,o,NN
20184,pai,NN
20185,,NNP
20186,Que,NNP
20187,susto,VBD
20188,meu,JJ
20189,Deus,NNP
20190,Agora,NNP
20191,é,NNP
20192,que,NN
20193,o,NN
20194,lance,NN
20195,é,NNP
20196,o,VBZ
20197,mesmo,FW
20198,mas,FW
20199,se,FW
20200,conto,NN
20201,aqui,NN
20202,tais,NN
20203,quais,NN
20204,ou,NN
20205,dois,NN
20206,lances,VBZ
20207,de,FW
20208,há,FW
20209,quarenta,FW
20210,anos,FW
20211,é,FW
20212,para,FW
20213,mostrar,FW
20214,que,NN
20215,Capitu,NNP
20216,não,FW
20217,se,FW
20218,dominava,FW
20219,só,FW
20220,em,FW
20221,presença,FW
20222,da,FW
20223,mãe,NN
20224,o,NN
20225,pai,NN
20226,não,JJ
20227,lhe,NN
20228,meteu,NN
20229,mais,NN
20230,medo,VBZ
20231,No,DT
20232,meio,NN
20233,de,IN
20234,uma,JJ
20235,situação,NN
20236,que,NN
20237,me,PRP
20238,atava,VBZ
20239,a,DT
20240,língua,JJ
20241,usava,JJ
20242,da,NN
20243,palavra,NN
20244,com,VBZ
20245,a,DT
20246,maior,JJ
20247,ingenuidade,NN
20248,deste,NN
20249,mundo,VBD
20250,A,NNP
20251,minha,NN
20252,persuasão,NN
20253,é,NNP
20254,que,NN
20255,o,NN
20256,coração,NN
20257,não,JJ
20258,lhe,NN
20259,batia,NN
20260,mais,NN
20261,nem,JJ
20262,menos,NNS
20263,Alegou,NNP
20264,susto,NN
20265,e,NN
20266,deu,NN
20267,à,NNP
20268,cara,NN
20269,um,JJ
20270,ar,NN
20271,meio,NN
20272,enfiado,NN
20273,mas,NN
20274,eu,NN
20275,que,NN
20276,sabia,NN
20277,tudo,NN
20278,vi,NN
20279,que,NN
20280,era,NN
20281,mentira,NN
20282,e,NN
20283,fiquei,NN
20284,com,NN
20285,inveja,NN
20286,Foi,NNP
20287,logo,VBZ
20288,falar,JJ
20289,ao,NN
20290,pai,NN
20291,que,NN
20292,apertou,VBZ
20293,a,DT
20294,minha,NN
20295,mão,NN
20296,e,NN
20297,quis,JJ
20298,saber,NN
20299,por,NN
20300,que,NN
20301,a,DT
20302,filha,NN
20303,falava,NN
20304,em,NN
20305,protonotário,NN
20306,apostólico,NN
20307,Capitu,NNP
20308,repetiu,NN
20309,lhe,NN
20310,o,NN
20311,que,JJ
20312,ouvira,NN
20313,de,IN
20314,mim,FW
20315,e,FW
20316,opinou,FW
20317,logo,FW
20318,que,NN
20319,o,FW
20320,pai,NN
20321,devia,NN
20322,ir,NN
20323,cumprimentar,NN
20324,o,NN
20325,padre,NN
20326,em,NN
20327,casa,NN
20328,dele,NN
20329,ela,FW
20330,iria,NN
20331,à,NNP
20332,minha,NN
20333,E,NNP
20334,coligindo,NN
20335,os,NN
20336,petrechos,NN
20337,da,NN
20338,costura,NN
20339,enfiou,NN
20340,pelo,NN
20341,corredor,NN
20342,bradando,NN
20343,infantilmente,NN
20344,,NNP
20345,Mamãe,NNP
20346,jantar,NN
20347,papai,NN
20348,chegou,NN
20349,CAPÍTULO,NNP
20350,XXXIX,VBZ
20351,A,NNP
20352,VOCAÇÃO,NNP
20353,Padre,NNP
20354,Cabral,NNP
20355,estava,FW
20356,naquela,FW
20357,primeira,FW
20358,hora,FW
20359,das,FW
20360,honras,FW
20361,em,RB
20362,que,NN
20363,as,IN
20364,mínimas,NN
20365,congratulações,NN
20366,valem,NN
20367,por,NN
20368,odes,VBZ
20369,Tempo,NNP
20370,chega,NN
20371,em,NN
20372,que,NN
20373,os,JJ
20374,dignificados,NN
20375,recebem,NN
20376,os,NN
20377,louvores,VBZ
20378,como,JJ
20379,um,JJ
20380,tributo,NN
20381,usual,JJ
20382,cara,NN
20383,morta,NN
20384,sem,NN
20385,agradecimentos,NN
20386,O,NNP
20387,alvoroço,NN
20388,da,NN
20389,primeira,NN
20390,hora,NN
20391,é,NNP
20392,melhor,NN
20393,esse,NN
20394,estado,NN
20395,de,IN
20396,alma,FW
20397,que,JJ
20398,vê,FW
20399,na,TO
20400,inclinação,VB
20401,do,VB
20402,arbusto,RB
20403,tocado,VB
20404,do,VBP
20405,vento,VB
20406,um,JJ
20407,parabém,NN
20408,da,NN
20409,flora,NN
20410,universal,JJ
20411,traz,JJ
20412,sensações,NN
20413,mais,NN
20414,íntimas,NNP
20415,e,NN
20416,finas,NNS
20417,que,VBP
20418,qualquer,RB
20419,outro,JJ
20420,Cabral,NNP
20421,ouviu,NN
20422,as,IN
20423,palavras,NN
20424,de,IN
20425,Capitu,NNP
20426,com,NN
20427,infinito,NN
20428,prazer,NN
20429,,NNP
20430,Obrigado,NNP
20431,Capitu,NNP
20432,muito,NN
20433,obrigado,NN
20434,estimo,NN
20435,que,NN
20436,você,NN
20437,goste,NN
20438,também,NN
20439,Papai,NNP
20440,está,VBZ
20441,bom,JJ
20442,E,NNP
20443,mamãe,VBD
20444,A,DT
20445,você,NN
20446,não,NN
20447,se,NN
20448,pergunta,NN
20449,essa,NN
20450,cara,NN
20451,é,NNP
20452,mesmo,NN
20453,de,FW
20454,quem,FW
20455,vende,FW
20456,saúde,NN
20457,E,NNP
20458,como,NN
20459,vamos,NN
20460,de,IN
20461,rezas,FW
20462,A,NNP
20463,todas,NN
20464,as,IN
20465,perguntas,NNS
20466,Capitu,NNP
20467,ia,VBP
20468,respondendo,NN
20469,prontamente,NN
20470,e,NN
20471,bem,NN
20472,Trazia,NNP
20473,um,JJ
20474,vestidinho,NN
20475,melhor,NN
20476,e,NN
20477,os,JJ
20478,sapatos,NN
20479,de,IN
20480,sair,FW
20481,Não,NNP
20482,entrou,FW
20483,com,VBZ
20484,a,DT
20485,familiaridade,NN
20486,do,VBP
20487,costume,VB
20488,deteve,VB
20489,se,JJ
20490,um,JJ
20491,instante,NN
20492,à,NNP
20493,porta,NN
20494,da,NN
20495,sala,NN
20496,antes,VBZ
20497,de,IN
20498,ir,FW
20499,beijar,FW
20500,a,DT
20501,mão,NN
20502,a,DT
20503,minha,NN
20504,mãe,NN
20505,e,NN
20506,ao,NN
20507,padre,NN
20508,Como,NNP
20509,desse,VBZ
20510,a,DT
20511,este,NN
20512,duas,NN
20513,vezes,VBZ
20514,em,JJ
20515,cinco,NN
20516,minutos,NN
20517,o,JJ
20518,título,NN
20519,de,IN
20520,protonotário,NN
20521,José,NNP
20522,Dias,NNP
20523,para,FW
20524,se,FW
20525,desforrar,FW
20526,da,FW
20527,concorrência,NN
20528,fez,NN
20529,um,JJ
20530,pequeno,NN
20531,discurso,NN
20532,em,NN
20533,honra,NN
20534,ao,NN
20535,coração,VBP
20536,paternal,JJ
20537,e,NN
20538,augustíssimo,NN
20539,de,IN
20540,Pio,NNP
20541,IX,NNP
20542,.,.
20543,',''
20544,,JJ
20545,Você,NNP
20546,é,NNP
20547,um,JJ
20548,grande,NN
20549,prosa,NN
20550,disse,NN
20551,tio,NN
20552,Cosme,NNP
20553,quando,NN
20554,ele,NN
20555,acabou,NN
20556,José,NNP
20557,Dias,NNP
20558,sorriu,VBD
20559,sem,JJ
20560,vexame,NN
20561,Padre,NNP
20562,Cabral,NNP
20563,confirmou,NN
20564,os,NN
20565,louvores,NNS
20566,do,VBP
20567,agregado,RB
20568,sem,VB
20569,os,JJ
20570,seus,NN
20571,superlativos,NN
20572,ao,NN
20573,que,NN
20574,este,NN
20575,acrescentou,NN
20576,que,NN
20577,o,JJ
20578,Cardeal,NNP
20579,Mastai,NNP
20580,evidentemente,VBZ
20581,fora,NNS
20582,talhado,NN
20583,para,VBP
20584,a,DT
20585,tiara,NN
20586,desde,NN
20587,o,NN
20588,princípio,NN
20589,dos,NN
20590,tempos,NN
20591,E,NNP
20592,piscando,IN
20593,me,PRP
20594,o,VBP
20595,olho,JJ
20596,concluiu,NN
20597,,VBD
20598,A,NNP
20599,vocação,NN
20600,é,NNP
20601,tudo,NN
20602,O,NNP
20603,estado,NN
20604,eclesiástico,NN
20605,é,NNP
20606,perfeitíssimo,NN
20607,contanto,NN
20608,que,NN
20609,o,JJ
20610,sacerdote,NN
20611,venha,NN
20612,já,NN
20613,destinado,NN
20614,do,VBP
20615,berço,VB
20616,Não,NNP
20617,havendo,NN
20618,vocação,NN
20619,falo,NN
20620,de,IN
20621,vocação,FW
20622,sincera,NN
20623,e,NN
20624,real,JJ
20625,um,JJ
20626,jovem,NN
20627,pode,NN
20628,muito,NN
20629,bem,NN
20630,estudar,NN
20631,as,IN
20632,letras,JJ
20633,humanas,NN
20634,que,NN
20635,também,NN
20636,são,NN
20637,úteis,NNP
20638,e,NN
20639,honradas,NNS
20640,Padre,NNP
20641,Cabral,NNP
20642,retorquia,NN
20643,,VBD
20644,A,NNP
20645,vocação,NN
20646,é,NNP
20647,muito,NN
20648,mas,NN
20649,o,JJ
20650,poder,NN
20651,de,IN
20652,Deus,NNP
20653,é,NNP
20654,soberano,NN
20655,Um,NNP
20656,homem,NN
20657,pode,NN
20658,não,JJ
20659,ter,NN
20660,gosto,NN
20661,à,NNP
20662,igreja,NN
20663,e,NN
20664,até,NN
20665,persegui,NN
20666,la,NN
20667,e,FW
20668,um,JJ
20669,dia,NN
20670,a,DT
20671,voz,NN
20672,de,IN
20673,Deus,NNP
20674,lhe,CC
20675,fala,JJ
20676,e,NN
20677,ele,NNS
20678,sai,VBP
20679,apóstolo,JJ
20680,veja,NN
20681,São,NNP
20682,Paulo,NNP
20683,,NNP
20684,Não,NNP
20685,contesto,NN
20686,mas,NN
20687,o,NN
20688,que,NN
20689,eu,NN
20690,digo,NN
20691,é,NNP
20692,outra,VBZ
20693,coisa,JJ
20694,O,NNP
20695,que,NN
20696,eu,NN
20697,digo,NN
20698,é,NNP
20699,que,NN
20700,se,NN
20701,pode,NN
20702,muito,NN
20703,bem,NN
20704,servir,VBD
20705,a,DT
20706,Deus,NNP
20707,sem,NN
20708,ser,NN
20709,padre,NN
20710,cá,NN
20711,fora,NN
20712,pode,NN
20713,se,NN
20714,ou,NN
20715,não,FW
20716,se,FW
20717,pode,NN
20718,,FW
20719,Pode,NNP
20720,se,FW
20721,,NNP
20722,Pois,NNP
20723,então,VBZ
20724,exclamou,JJ
20725,José,NNP
20726,Dias,NNP
20727,triunfalmente,VBZ
20728,olhando,FW
20729,em,JJ
20730,volta,NN
20731,de,IN
20732,si,FW
20733,Sem,NNP
20734,vocação,FW
20735,é,NNP
20736,que,NN
20737,não,NN
20738,há,NN
20739,bom,NN
20740,padre,NN
20741,e,NN
20742,em,NN
20743,qualquer,NN
